date,region,population,google_ads_brand_impressions,google_ads_generic_impressions,display_impressions,facebook_impressions,google_ads_brand_cost,google_ads_generic_cost,facebook_cost,display_cost,conversions
2023-06-12,Dalarna County,286546,57,0,0,49,5.62,0.0,2.71,0.0,1
2023-06-12,Blekinge County,157223,21,0,0,37,18.22,0.0,2.43,0.0,0
2023-06-19,Vastra Gotaland County,1772821,5639,7701,470584,97129,4754.87,22227.74,8848.08,8214.44,23
2023-06-19,Vastmanland County,281158,31,0,0,0,17.67,0.0,0.0,0.0,1
2023-06-19,Vasternorrland County,241458,19,0,0,0,9.11,0.0,0.0,0.0,0
2023-06-19,Vasterbotten County,281138,21,0,0,0,21.27,0.0,0.0,0.0,0
2023-06-19,Varmland County,283384,60,136,2,0,22.77,193.63,0.0,0.08,1
2023-06-19,Uppsala County,407912,34,0,0,0,20.57,0.0,0.0,0.0,1
2023-06-19,Stockholm County,2473307,638,0,6,0,403.31,0.0,0.0,0.23,5
2023-06-19,Sodermanland County,301542,39,0,0,0,15.87,0.0,0.0,0.0,2
2023-06-19,Skane County,1428626,266,0,4,0,188.82,0.0,0.0,0.25,9
2023-06-19,Ostergotland County,472446,61,199,0,0,116.27,131.49,0.0,0.0,1
2023-06-19,Orebro County,308375,50,159,0,0,11.54,282.49,0.0,0.0,1
2023-06-19,Norrbotten County,248620,12,0,0,0,0.21,0.0,0.0,0.0,0
2023-06-19,Kronoberg County,203351,45,0,0,0,17.68,0.0,0.0,0.0,1
2023-06-19,Kalmar County,246352,62,0,0,0,23.41,0.0,0.0,0.0,0
2023-06-19,Jonkoping County,370009,78,164,5,0,33.62,128.25,0.0,0.02,2
2023-06-19,Jamtland County,132839,12,0,0,0,1.31,0.0,0.0,0.0,0
2023-06-19,Halland County,345074,191,485,241457,99601,176.62,441.56,7052.68,6167.91,2
2023-06-19,Gotland County,60971,6,0,0,0,0.22,0.0,0.0,0.0,0
2023-06-19,Gavleborg County,284558,49,0,0,0,58.6,0.0,0.0,0.0,1
2023-06-19,Dalarna County,286546,33,0,0,0,15.23,0.0,0.0,0.0,1
2023-06-19,Blekinge County,157223,20,0,0,0,3.59,0.0,0.0,0.0,2
2023-06-26,Vastra Gotaland County,1772821,8140,8399,243269,136240,7873.23,28705.12,9288.84,6843.37,20
2023-06-26,Vastmanland County,281158,40,0,0,0,54.04,0.0,0.0,0.0,1
2023-06-26,Vasternorrland County,241458,39,0,0,0,23.19,0.0,0.0,0.0,2
2023-06-26,Vasterbotten County,281138,22,0,2,0,3.83,0.0,0.0,0.17,0
2023-06-26,Varmland County,283384,71,128,1,0,35.2,80.58,0.0,0.07,0
2023-06-26,Uppsala County,407912,57,0,0,0,135.01,0.0,0.0,0.0,3
2023-06-26,Stockholm County,2473307,826,0,15,0,438.2,0.0,0.0,0.53,6
2023-06-26,Sodermanland County,301542,52,0,0,0,51.42,0.0,0.0,0.0,2
2023-06-26,Skane County,1428626,367,0,17,0,300.41,0.0,0.0,0.82,7
2023-06-26,Ostergotland County,472446,106,193,0,0,69.82,464.47,0.0,0.0,0
2023-06-26,Orebro County,308375,65,103,0,0,39.58,114.94,0.0,0.0,1
2023-06-26,Norrbotten County,248620,27,0,2,0,7.26,0.0,0.0,0.04,0
2023-06-26,Kronoberg County,203351,47,0,1,0,18.4,0.0,0.0,0.04,1
2023-06-26,Kalmar County,246352,71,0,1,0,86.0,0.0,0.0,0.04,0
2023-06-26,Jonkoping County,370009,92,138,7,18,52.15,344.47,0.53,0.16,1
2023-06-26,Jamtland County,132839,28,0,0,0,7.59,0.0,0.0,0.0,0
2023-06-26,Halland County,345074,241,433,168713,117154,223.47,739.7,6843.23,5648.17,5
2023-06-26,Gotland County,60971,23,0,0,0,19.62,0.0,0.0,0.0,0
2023-06-26,Gavleborg County,284558,39,0,0,0,17.57,0.0,0.0,0.0,1
2023-06-26,Dalarna County,286546,54,0,0,0,72.83,0.0,0.0,0.0,3
2023-06-26,Blekinge County,157223,33,0,3,0,26.59,0.0,0.0,0.11,0
2023-07-03,Vastra Gotaland County,1772821,8538,9251,136777,156495,7515.03,25540.73,8638.28,9804.42,21
2023-07-03,Vastmanland County,281158,43,0,0,0,57.95,0.0,0.0,0.0,1
2023-07-03,Vasternorrland County,241458,50,0,1,0,13.04,0.0,0.0,0.07,3
2023-07-03,Vasterbotten County,281138,37,0,0,0,16.23,0.0,0.0,0.0,1
2023-07-03,Varmland County,283384,91,207,1,0,50.66,562.6,0.0,0.07,2
2023-07-03,Uppsala County,407912,61,0,0,0,96.75,0.0,0.0,0.0,3
2023-07-03,Stockholm County,2473307,978,0,8,0,465.07,0.0,0.0,0.6,3
2023-07-03,Sodermanland County,301542,67,0,0,0,81.14,0.0,0.0,0.0,1
2023-07-03,Skane County,1428626,466,0,11,0,269.91,0.0,0.0,0.59,4
2023-07-03,Ostergotland County,472446,96,292,1,0,42.79,310.2,0.0,0.06,2
2023-07-03,Orebro County,308375,55,190,0,0,39.0,363.38,0.0,0.0,1
2023-07-03,Norrbotten County,248620,41,0,0,0,109.15,0.0,0.0,0.0,1
2023-07-03,Kronoberg County,203351,59,0,0,0,28.41,0.0,0.0,0.0,2
2023-07-03,Kalmar County,246352,98,0,0,0,159.03,0.0,0.0,0.0,0
2023-07-03,Jonkoping County,370009,118,288,781,51,178.51,565.43,1.96,52.87,2
2023-07-03,Jamtland County,132839,23,0,0,0,57.4,0.0,0.0,0.0,1
2023-07-03,Halland County,345074,337,513,133364,97925,178.8,1377.92,4673.19,6437.71,4
2023-07-03,Gotland County,60971,19,0,0,0,45.27,0.0,0.0,0.0,0
2023-07-03,Gavleborg County,284558,50,0,0,0,303.84,0.0,0.0,0.0,1
2023-07-03,Dalarna County,286546,80,0,0,0,61.04,0.0,0.0,0.0,1
2023-07-03,Blekinge County,157223,22,0,2,0,3.5,0.0,0.0,0.16,1
2023-07-10,Vastra Gotaland County,1772821,5784,10366,64947,59144,5984.38,33363.22,4682.23,6020.08,22
2023-07-10,Vastmanland County,281158,25,0,0,0,40.32,0.0,0.0,0.0,0
2023-07-10,Vasternorrland County,241458,33,0,0,0,12.9,0.0,0.0,0.0,0
2023-07-10,Vasterbotten County,281138,39,0,0,0,9.01,0.0,0.0,0.0,0
2023-07-10,Varmland County,283384,92,402,1,0,178.44,997.09,0.0,0.04,2
2023-07-10,Uppsala County,407912,62,0,1,0,31.71,0.0,0.0,0.04,1
2023-07-10,Stockholm County,2473307,629,0,4,0,455.25,0.0,0.0,0.21,5
2023-07-10,Sodermanland County,301542,53,0,0,0,47.12,0.0,0.0,0.0,0
2023-07-10,Skane County,1428626,394,0,8,0,455.98,0.0,0.0,0.3,5
2023-07-10,Ostergotland County,472446,52,567,0,0,66.34,795.97,0.0,0.0,3
2023-07-10,Orebro County,308375,56,314,0,0,45.29,330.75,0.0,0.0,1
2023-07-10,Norrbotten County,248620,26,0,0,0,7.86,0.0,0.0,0.0,1
2023-07-10,Kronoberg County,203351,64,0,1,0,202.85,0.0,0.0,0.04,3
2023-07-10,Kalmar County,246352,44,0,1,0,16.88,0.0,0.0,0.04,1
2023-07-10,Jonkoping County,370009,87,471,5,0,44.25,749.39,0.0,0.19,1
2023-07-10,Jamtland County,132839,13,0,0,0,20.29,0.0,0.0,0.0,0
2023-07-10,Halland County,345074,228,756,112467,84605,249.65,977.95,4575.28,5514.07,4
2023-07-10,Gotland County,60971,15,0,0,0,137.63,0.0,0.0,0.0,0
2023-07-10,Gavleborg County,284558,56,0,0,0,31.55,0.0,0.0,0.0,2
2023-07-10,Dalarna County,286546,62,0,1,0,43.4,0.0,0.0,0.03,1
2023-07-10,Blekinge County,157223,38,0,0,0,41.8,0.0,0.0,0.0,1
2023-07-17,Vastra Gotaland County,1772821,5295,7821,110430,75512,4965.75,26437.53,5246.59,7408.54,7
2023-07-17,Vastmanland County,281158,23,0,0,0,17.69,0.0,0.0,0.0,0
2023-07-17,Vasternorrland County,241458,37,0,1,0,17.49,0.0,0.0,0.04,0
2023-07-17,Vasterbotten County,281138,27,0,11,0,16.71,0.0,0.0,0.96,0
2023-07-17,Varmland County,283384,54,224,6,0,68.55,241.73,0.0,0.3,0
2023-07-17,Uppsala County,407912,46,0,1,0,46.14,0.0,0.0,0.07,0
2023-07-17,Stockholm County,2473307,589,0,17,0,403.13,0.0,0.0,0.85,1
2023-07-17,Sodermanland County,301542,31,0,2,0,4.57,0.0,0.0,0.18,0
2023-07-17,Skane County,1428626,300,0,51,0,415.25,0.0,0.0,3.04,1
2023-07-17,Ostergotland County,472446,59,405,4,0,42.39,563.55,0.0,0.2,0
2023-07-17,Orebro County,308375,70,235,6,0,45.82,154.23,0.0,0.22,0
2023-07-17,Norrbotten County,248620,23,0,4,0,11.62,0.0,0.0,0.19,0
2023-07-17,Kronoberg County,203351,31,0,13,0,27.54,0.0,0.0,0.6,2
2023-07-17,Kalmar County,246352,64,0,3,0,107.01,0.0,0.0,0.12,1
2023-07-17,Jonkoping County,370009,78,275,14,0,43.34,946.42,0.0,0.97,0
2023-07-17,Jamtland County,132839,18,0,0,0,12.19,0.0,0.0,0.0,0
2023-07-17,Halland County,345074,200,558,120074,139990,101.29,996.39,5236.14,7214.03,0
2023-07-17,Gotland County,60971,9,0,0,0,49.96,0.0,0.0,0.0,1
2023-07-17,Gavleborg County,284558,91,0,5,0,123.95,0.0,0.0,0.22,1
2023-07-17,Dalarna County,286546,63,0,2,0,34.15,0.0,0.0,0.08,0
2023-07-17,Blekinge County,157223,21,0,4,0,13.43,0.0,0.0,0.33,0
2023-07-24,Vastra Gotaland County,1772821,6728,8494,113943,95439,7157.85,31926.09,6421.46,7593.09,9
2023-07-24,Vastmanland County,281158,37,0,3,0,20.3,0.0,0.0,0.23,0
2023-07-24,Vasternorrland County,241458,39,0,0,0,22.98,0.0,0.0,0.0,0
2023-07-24,Vasterbotten County,281138,46,0,7,0,29.03,0.0,0.0,0.53,0
2023-07-24,Varmland County,283384,78,318,15,0,33.82,314.99,0.0,0.91,1
2023-07-24,Uppsala County,407912,48,0,5,0,83.31,0.0,0.0,0.32,0
2023-07-24,Stockholm County,2473307,672,0,41,0,659.79,0.0,0.0,3.17,4
2023-07-24,Sodermanland County,301542,37,0,2,0,17.51,0.0,0.0,0.12,0
2023-07-24,Skane County,1428626,377,0,67,0,643.19,0.0,0.0,4.09,1
2023-07-24,Ostergotland County,472446,83,460,12,0,45.16,725.65,0.0,0.62,1
2023-07-24,Orebro County,308375,66,282,5,0,71.96,324.3,0.0,0.27,0
2023-07-24,Norrbotten County,248620,28,0,7,0,15.38,0.0,0.0,1.2,0
2023-07-24,Kronoberg County,203351,51,0,6,0,62.14,0.0,0.0,0.45,0
2023-07-24,Kalmar County,246352,74,0,11,0,19.98,0.0,0.0,0.82,0
2023-07-24,Jonkoping County,370009,127,455,225,6,39.92,500.44,0.56,15.78,1
2023-07-24,Jamtland County,132839,25,0,3,0,9.53,0.0,0.0,0.15,1
2023-07-24,Halland County,345074,252,605,96386,138357,88.35,1057.71,5474.44,6119.57,1
2023-07-24,Gotland County,60971,21,0,0,0,11.13,0.0,0.0,0.0,0
2023-07-24,Gavleborg County,284558,52,0,2,0,30.98,0.0,0.0,0.14,0
2023-07-24,Dalarna County,286546,65,0,4,0,25.75,0.0,0.0,0.33,2
2023-07-24,Blekinge County,157223,44,0,5,0,13.13,0.0,0.0,0.27,0
2023-07-31,Vastra Gotaland County,1772821,7119,8873,139414,148498,7279.75,30692.49,10338.64,8988.94,12
2023-07-31,Vastmanland County,281158,31,0,1,0,14.76,0.0,0.0,0.09,0
2023-07-31,Vasternorrland County,241458,39,0,4,0,12.03,0.0,0.0,0.22,0
2023-07-31,Vasterbotten County,281138,41,0,17,0,19.28,0.0,0.0,0.94,0
2023-07-31,Varmland County,283384,88,231,15,0,81.18,525.47,0.0,0.67,0
2023-07-31,Uppsala County,407912,51,0,7,0,29.52,0.0,0.0,0.48,0
2023-07-31,Stockholm County,2473307,730,0,41,0,530.88,0.0,0.0,2.64,3
2023-07-31,Sodermanland County,301542,69,0,7,0,78.61,0.0,0.0,0.44,0
2023-07-31,Skane County,1428626,431,0,86,0,476.31,0.0,0.0,5.48,1
2023-07-31,Ostergotland County,472446,87,412,4,0,57.83,757.99,0.0,0.26,0
2023-07-31,Orebro County,308375,77,236,4,0,640.07,252.62,0.0,0.16,1
2023-07-31,Norrbotten County,248620,21,0,4,0,3.91,0.0,0.0,0.14,0
2023-07-31,Kronoberg County,203351,42,0,9,0,40.69,0.0,0.0,0.4,0
2023-07-31,Kalmar County,246352,90,0,17,0,75.6,0.0,0.0,0.87,1
2023-07-31,Jonkoping County,370009,132,331,409,5,134.91,1115.82,0.28,27.43,0
2023-07-31,Jamtland County,132839,20,0,2,0,2.76,0.0,0.0,0.16,0
2023-07-31,Halland County,345074,266,609,110399,151759,620.78,1337.33,7086.1,5710.42,2
2023-07-31,Gotland County,60971,20,0,0,0,5.29,0.0,0.0,0.0,0
2023-07-31,Gavleborg County,284558,59,0,0,0,56.96,0.0,0.0,0.0,1
2023-07-31,Dalarna County,286546,99,0,8,0,180.31,0.0,0.0,0.32,0
2023-07-31,Blekinge County,157223,39,0,2,0,10.71,0.0,0.0,0.13,0
2023-08-07,Vastra Gotaland County,1772821,7126,9854,142006,158966,7702.33,30290.98,10819.76,7973.58,18
2023-08-07,Vastmanland County,281158,39,0,7,0,55.44,0.0,0.0,0.3,0
2023-08-07,Vasternorrland County,241458,44,0,0,0,59.94,0.0,0.0,0.0,1
2023-08-07,Vasterbotten County,281138,38,0,14,0,36.96,0.0,0.0,0.62,0
2023-08-07,Varmland County,283384,78,212,11,0,60.4,148.29,0.0,0.51,2
2023-08-07,Uppsala County,407912,55,0,5,0,42.07,0.0,0.0,0.24,2
2023-08-07,Stockholm County,2473307,781,0,45,0,621.96,0.0,0.0,2.18,6
2023-08-07,Sodermanland County,301542,66,0,8,0,101.53,0.0,0.0,0.37,1
2023-08-07,Skane County,1428626,455,0,72,0,424.25,0.0,0.0,3.82,5
2023-08-07,Ostergotland County,472446,95,363,15,0,134.19,843.76,0.0,0.69,1
2023-08-07,Orebro County,308375,63,162,7,0,23.41,187.72,0.0,0.26,1
2023-08-07,Norrbotten County,248620,32,0,5,0,24.37,0.0,0.0,0.31,0
2023-08-07,Kronoberg County,203351,53,0,9,0,25.36,0.0,0.0,0.53,0
2023-08-07,Kalmar County,246352,68,0,5,0,43.2,0.0,0.0,0.27,0
2023-08-07,Jonkoping County,370009,88,290,425,4,87.51,232.63,0.2,28.63,1
2023-08-07,Jamtland County,132839,23,0,3,0,10.3,0.0,0.0,0.11,1
2023-08-07,Halland County,345074,251,576,113080,151506,289.04,1358.22,7313.44,5825.3,5
2023-08-07,Gotland County,60971,10,0,0,0,3.33,0.0,0.0,0.0,0
2023-08-07,Gavleborg County,284558,81,0,1,0,74.58,0.0,0.0,0.03,1
2023-08-07,Dalarna County,286546,65,0,7,0,33.94,0.0,0.0,0.23,0
2023-08-07,Blekinge County,157223,35,0,2,0,16.33,0.0,0.0,0.07,1
2023-08-14,Vastra Gotaland County,1772821,6776,9798,135206,141361,8341.25,28024.38,11260.11,6818.23,20
2023-08-14,Vastmanland County,281158,30,0,5,0,62.97,0.0,0.0,0.27,0
2023-08-14,Vasternorrland County,241458,39,0,1,0,108.18,0.0,0.0,0.07,1
2023-08-14,Vasterbotten County,281138,49,0,24,0,33.52,0.0,0.0,1.06,0
2023-08-14,Varmland County,283384,61,162,15,0,98.5,214.12,0.0,0.81,0
2023-08-14,Uppsala County,407912,40,0,4,0,3.25,0.0,0.0,0.21,1
2023-08-14,Stockholm County,2473307,774,0,71,0,677.89,0.0,0.0,3.1,7
2023-08-14,Sodermanland County,301542,45,0,9,0,127.8,0.0,0.0,0.42,0
2023-08-14,Skane County,1428626,338,0,71,0,324.58,0.0,0.0,3.1,7
2023-08-14,Ostergotland County,472446,106,314,15,0,100.43,1031.53,0.0,0.52,1
2023-08-14,Orebro County,308375,54,184,11,0,66.63,174.73,0.0,0.56,1
2023-08-14,Norrbotten County,248620,32,0,4,0,66.63,0.0,0.0,0.07,3
2023-08-14,Kronoberg County,203351,41,0,11,0,54.06,0.0,0.0,0.49,2
2023-08-14,Kalmar County,246352,53,0,9,0,52.1,0.0,0.0,0.48,1
2023-08-14,Jonkoping County,370009,96,220,411,5,219.22,252.58,0.26,27.68,2
2023-08-14,Jamtland County,132839,12,0,0,0,9.08,0.0,0.0,0.0,2
2023-08-14,Halland County,345074,244,455,113539,160858,351.45,999.85,7358.6,5345.52,4
2023-08-14,Gotland County,60971,10,0,0,0,3.11,0.0,0.0,0.0,1
2023-08-14,Gavleborg County,284558,41,0,2,0,30.97,0.0,0.0,0.05,2
2023-08-14,Dalarna County,286546,39,0,5,0,125.02,0.0,0.0,0.19,2
2023-08-14,Blekinge County,157223,29,0,5,0,8.45,0.0,0.0,0.24,0
2023-08-21,Vastra Gotaland County,1772821,8157,10650,122710,142476,9721.85,31194.22,12012.67,6217.95,21
2023-08-21,Vastmanland County,281158,41,0,1,0,56.86,0.0,0.0,0.08,2
2023-08-21,Vasternorrland County,241458,29,0,2,0,20.89,0.0,0.0,0.11,1
2023-08-21,Vasterbotten County,281138,39,0,8,0,43.74,0.0,0.0,0.42,0
2023-08-21,Varmland County,283384,105,243,7,0,179.49,169.27,0.0,0.31,1
2023-08-21,Uppsala County,407912,56,0,1,0,41.02,0.0,0.0,0.04,4
2023-08-21,Stockholm County,2473307,840,0,15,0,799.06,0.0,0.0,0.7,5
2023-08-21,Sodermanland County,301542,54,0,3,0,54.69,0.0,0.0,0.09,1
2023-08-21,Skane County,1428626,367,0,57,0,523.58,0.0,0.0,2.81,8
2023-08-21,Ostergotland County,472446,102,418,2,0,50.96,319.96,0.0,0.14,1
2023-08-21,Orebro County,308375,49,251,2,0,64.84,326.52,0.0,0.11,0
2023-08-21,Norrbotten County,248620,25,0,0,0,7.06,0.0,0.0,0.0,0
2023-08-21,Kronoberg County,203351,69,0,6,0,152.66,0.0,0.0,0.29,2
2023-08-21,Kalmar County,246352,62,0,8,0,44.29,0.0,0.0,0.35,0
2023-08-21,Jonkoping County,370009,120,356,148,2,268.97,366.67,0.17,9.84,3
2023-08-21,Jamtland County,132839,19,0,0,0,13.28,0.0,0.0,0.0,1
2023-08-21,Halland County,345074,280,606,94861,145600,581.47,906.04,7337.85,4916.77,5
2023-08-21,Gotland County,60971,9,0,0,0,15.83,0.0,0.0,0.0,1
2023-08-21,Gavleborg County,284558,54,0,0,0,41.03,0.0,0.0,0.0,3
2023-08-21,Dalarna County,286546,62,0,2,0,62.85,0.0,0.0,0.09,0
2023-08-21,Blekinge County,157223,33,0,2,0,37.91,0.0,0.0,0.09,0
2023-08-28,Vastra Gotaland County,1772821,9853,10431,71307,174017,10648.04,33516.05,13247.15,2763.78,20
2023-08-28,Vastmanland County,281158,48,0,5,0,21.99,0.0,0.0,0.1,2
2023-08-28,Vasternorrland County,241458,49,0,13,0,63.44,0.0,0.0,0.37,1
2023-08-28,Vasterbotten County,281138,49,0,117,0,36.21,0.0,0.0,3.97,2
2023-08-28,Varmland County,283384,76,241,27,0,84.37,256.57,0.0,0.87,1
2023-08-28,Uppsala County,407912,74,0,21,0,78.82,0.0,0.0,0.72,1
2023-08-28,Stockholm County,2473307,1175,0,21,0,1003.66,0.0,0.0,0.58,5
2023-08-28,Sodermanland County,301542,42,0,9,0,18.59,0.0,0.0,0.23,2
2023-08-28,Skane County,1428626,402,0,105,0,317.26,0.0,0.0,3.06,5
2023-08-28,Ostergotland County,472446,98,422,28,0,100.95,768.86,0.0,1.02,2
2023-08-28,Orebro County,308375,82,211,13,0,63.54,284.71,0.0,0.38,1
2023-08-28,Norrbotten County,248620,26,0,80,0,5.57,0.0,0.0,2.62,0
2023-08-28,Kronoberg County,203351,51,0,1,0,82.72,0.0,0.0,0.04,3
2023-08-28,Kalmar County,246352,83,0,36,0,177.99,0.0,0.0,1.08,0
2023-08-28,Jonkoping County,370009,103,370,65,6,87.93,313.11,0.14,2.26,2
2023-08-28,Jamtland County,132839,18,0,6,0,6.84,0.0,0.0,0.15,1
2023-08-28,Halland County,345074,291,509,48469,137753,394.74,971.27,6827.96,2059.64,6
2023-08-28,Gotland County,60971,10,0,0,0,14.48,0.0,0.0,0.0,0
2023-08-28,Gavleborg County,284558,81,0,49,0,123.56,0.0,0.0,1.55,0
2023-08-28,Dalarna County,286546,79,0,39,0,116.34,0.0,0.0,1.28,1
2023-08-28,Blekinge County,157223,36,0,2,0,58.83,0.0,0.0,0.05,1
2023-09-04,Vastra Gotaland County,1772821,7618,9623,108270,174810,7065.4,31898.52,12832.7,7406.91,18
2023-09-04,Vastmanland County,281158,28,0,5,0,67.01,0.0,0.0,0.31,1
2023-09-04,Vasternorrland County,241458,36,0,86,0,26.92,0.0,0.0,7.28,2
2023-09-04,Vasterbotten County,281138,52,0,357,0,11.48,0.0,0.0,24.09,0
2023-09-04,Varmland County,283384,72,273,102,0,98.16,222.54,0.0,7.31,2
2023-09-04,Uppsala County,407912,69,0,46,0,77.7,0.0,0.0,3.11,2
2023-09-04,Stockholm County,2473307,928,0,129,0,703.99,0.0,0.0,10.0,6
2023-09-04,Sodermanland County,301542,56,0,40,0,62.77,0.0,0.0,2.87,0
2023-09-04,Skane County,1428626,367,0,345,0,266.76,0.0,0.0,22.54,8
2023-09-04,Ostergotland County,472446,60,371,86,0,56.35,780.87,0.0,6.03,1
2023-09-04,Orebro County,308375,57,271,35,0,15.06,323.45,0.0,2.75,1
2023-09-04,Norrbotten County,248620,43,0,236,0,18.99,0.0,0.0,15.96,0
2023-09-04,Kronoberg County,203351,56,0,4,0,122.53,0.0,0.0,0.18,2
2023-09-04,Kalmar County,246352,55,0,122,0,38.66,0.0,0.0,8.47,1
2023-09-04,Jonkoping County,370009,87,443,141,5,44.06,811.59,0.15,9.26,0
2023-09-04,Jamtland County,132839,15,0,35,0,0.42,0.0,0.0,2.38,0
2023-09-04,Halland County,345074,300,585,110049,141222,411.64,1172.1,6497.78,4921.82,2
2023-09-04,Gotland County,60971,5,0,0,0,0.86,0.0,0.0,0.0,1
2023-09-04,Gavleborg County,284558,76,0,145,0,67.64,0.0,0.0,10.1,0
2023-09-04,Dalarna County,286546,50,0,139,0,30.34,0.0,0.0,9.25,0
2023-09-04,Blekinge County,157223,30,0,7,0,18.24,0.0,0.0,0.58,1
2023-09-11,Vastra Gotaland County,1772821,7131,12014,127303,232460,8253.14,39448.72,15221.76,7755.12,21
2023-09-11,Vastmanland County,281158,38,0,1,0,73.27,0.0,0.0,0.07,0
2023-09-11,Vasternorrland County,241458,35,0,21,0,29.55,0.0,0.0,1.44,1
2023-09-11,Vasterbotten County,281138,50,0,50,0,42.58,0.0,0.0,3.4,2
2023-09-11,Varmland County,283384,87,323,9,0,114.52,350.31,0.0,0.62,4
2023-09-11,Uppsala County,407912,44,0,9,0,168.86,0.0,0.0,0.61,2
2023-09-11,Stockholm County,2473307,857,0,21,0,1000.0,0.0,0.0,1.43,6
2023-09-11,Sodermanland County,301542,56,0,9,0,28.12,0.0,0.0,0.62,1
2023-09-11,Skane County,1428626,344,0,50,0,468.11,0.0,0.0,3.22,8
2023-09-11,Ostergotland County,472446,60,393,13,0,111.52,295.92,0.0,0.84,2
2023-09-11,Orebro County,308375,82,259,1,0,227.25,379.32,0.0,0.07,2
2023-09-11,Norrbotten County,248620,37,0,23,0,34.01,0.0,0.0,1.58,3
2023-09-11,Kronoberg County,203351,74,0,2,0,47.31,0.0,0.0,0.14,1
2023-09-11,Kalmar County,246352,46,0,19,0,113.09,0.0,0.0,1.31,1
2023-09-11,Jonkoping County,370009,86,386,380,11,121.48,413.77,0.29,26.07,3
2023-09-11,Jamtland County,132839,6,0,2,0,0.21,0.0,0.0,0.14,1
2023-09-11,Halland County,345074,257,828,99301,158101,517.97,3151.81,6339.19,4215.93,5
2023-09-11,Gotland County,60971,4,0,0,0,0.26,0.0,0.0,0.0,0
2023-09-11,Gavleborg County,284558,52,0,17,0,45.04,0.0,0.0,1.16,0
2023-09-11,Dalarna County,286546,36,0,22,0,23.1,0.0,0.0,1.52,1
2023-09-11,Blekinge County,157223,35,0,7,0,52.56,0.0,0.0,0.26,1
2023-09-18,Vastra Gotaland County,1772821,7316,10798,186072,197433,10192.74,34731.46,15080.32,11009.86,19
2023-09-18,Vastmanland County,281158,27,0,0,0,20.86,0.0,0.0,0.0,0
2023-09-18,Vasternorrland County,241458,28,0,0,0,10.17,0.0,0.0,0.0,0
2023-09-18,Vasterbotten County,281138,53,0,0,0,165.69,0.0,0.0,0.0,1
2023-09-18,Varmland County,283384,86,170,0,0,69.41,297.2,0.0,0.0,0
2023-09-18,Uppsala County,407912,75,0,0,0,126.01,0.0,0.0,0.0,3
2023-09-18,Stockholm County,2473307,854,0,0,0,891.64,0.0,0.0,0.0,5
2023-09-18,Sodermanland County,301542,60,0,0,0,37.37,0.0,0.0,0.0,2
2023-09-18,Skane County,1428626,332,0,0,0,367.8,0.0,0.0,0.0,2
2023-09-18,Ostergotland County,472446,75,236,0,0,82.65,394.25,0.0,0.0,0
2023-09-18,Orebro County,308375,77,150,0,0,48.54,140.93,0.0,0.0,1
2023-09-18,Norrbotten County,248620,28,0,0,0,9.81,0.0,0.0,0.0,2
2023-09-18,Kronoberg County,203351,54,0,0,0,62.14,0.0,0.0,0.0,1
2023-09-18,Kalmar County,246352,63,0,0,0,117.4,0.0,0.0,0.0,1
2023-09-18,Jonkoping County,370009,84,292,354,6,96.69,205.32,0.36,24.34,1
2023-09-18,Jamtland County,132839,13,0,0,0,20.49,0.0,0.0,0.0,0
2023-09-18,Halland County,345074,296,586,107912,128553,423.05,767.59,6262.56,4638.7,5
2023-09-18,Gotland County,60971,9,0,0,0,0.48,0.0,0.0,0.0,0
2023-09-18,Gavleborg County,284558,61,0,0,0,38.71,0.0,0.0,0.0,4
2023-09-18,Dalarna County,286546,58,0,0,0,33.99,0.0,0.0,0.0,2
2023-09-18,Blekinge County,157223,24,0,0,0,79.27,0.0,0.0,0.0,1
2023-09-25,Vastra Gotaland County,1772821,10204,745020,672057,665427,11134.09,59935.0,27961.51,36496.1,22
2023-09-25,Vastmanland County,281158,48,0,0,0,84.38,0.0,0.0,0.0,0
2023-09-25,Vasternorrland County,241458,38,0,0,0,37.58,0.0,0.0,0.0,1
2023-09-25,Vasterbotten County,281138,57,0,0,0,114.88,0.0,0.0,0.0,2
2023-09-25,Varmland County,283384,100,128,0,0,54.46,322.09,0.0,0.0,3
2023-09-25,Uppsala County,407912,85,0,0,0,22.21,0.0,0.0,0.0,4
2023-09-25,Stockholm County,2473307,1209,0,0,0,1069.52,0.0,0.0,0.0,9
2023-09-25,Sodermanland County,301542,58,0,0,0,132.87,0.0,0.0,0.0,1
2023-09-25,Skane County,1428626,450,0,0,0,583.53,0.0,0.0,0.0,6
2023-09-25,Ostergotland County,472446,80,246,0,0,200.27,386.77,0.0,0.0,1
2023-09-25,Orebro County,308375,78,161,0,0,93.94,126.81,0.0,0.0,0
2023-09-25,Norrbotten County,248620,43,0,0,0,15.75,0.0,0.0,0.0,0
2023-09-25,Kronoberg County,203351,81,0,0,0,105.67,0.0,0.0,0.0,2
2023-09-25,Kalmar County,246352,72,0,0,0,94.95,0.0,0.0,0.0,1
2023-09-25,Jonkoping County,370009,108,211,250,5,146.5,253.64,0.33,17.06,2
2023-09-25,Jamtland County,132839,16,0,0,0,16.61,0.0,0.0,0.0,0
2023-09-25,Halland County,345074,304,26622,121459,145694,288.39,2043.14,6950.75,5366.82,3
2023-09-25,Gotland County,60971,15,0,0,0,27.21,0.0,0.0,0.0,0
2023-09-25,Gavleborg County,284558,66,0,0,0,51.34,0.0,0.0,0.0,1
